image_path,label,subject,source
data/Camera 1/train/c0/2173.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2174.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2175.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2176.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2177.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2178.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2179.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2180.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2182.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2183.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2184.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2185.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2186.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2187.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2188.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2189.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2190.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2191.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2109.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2129.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2161.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2181.jpg,0,p15,Camera 1
data/Camera 1/train/c0/2561.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2566.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2567.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2568.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2569.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2570.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2571.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2572.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2574.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2575.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2576.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2577.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2578.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2579.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2580.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2581.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2582.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2583.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2584.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2585.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2586.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2587.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2588.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2589.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2590.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2591.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2592.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2594.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2595.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2596.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2597.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2598.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2599.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2600.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2601.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2602.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2603.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2604.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2605.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2606.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2607.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2608.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2609.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2610.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2611.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2612.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2617.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2618.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2619.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2620.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2621.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2622.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2623.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2624.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2625.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2626.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2627.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2628.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2629.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2630.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2631.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2632.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2633.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2634.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2635.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2637.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2638.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2639.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2640.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2641.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2642.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2643.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2644.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2645.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2646.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2652.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2653.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2657.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2658.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2659.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2660.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2661.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2662.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2663.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2669.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2670.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2671.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2672.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2673.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2674.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2675.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2676.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2677.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2678.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2679.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2680.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2681.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2682.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2683.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2684.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2685.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2686.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2687.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2689.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2690.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2691.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2692.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2693.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2694.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2695.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2696.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2697.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2698.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2699.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2700.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2701.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2702.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2703.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2704.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2705.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2706.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2707.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2709.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2710.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2711.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2712.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2713.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2714.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2715.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2716.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2717.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2718.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2719.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2720.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2721.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2722.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2723.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2724.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2725.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2726.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2727.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2940.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2941.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2942.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2943.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2944.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2945.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2946.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2947.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2948.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2949.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2950.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2951.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2952.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2953.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2954.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2955.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2956.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2957.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2958.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2960.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2961.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2962.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2963.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2964.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2965.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2966.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2967.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2968.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2969.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2970.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2971.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2972.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2973.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2974.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2975.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2976.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2977.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2978.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2980.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2981.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2982.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2983.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2984.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2985.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2986.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2987.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2988.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2989.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2990.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2991.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2992.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2993.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2994.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2995.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2996.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2997.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2998.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3000.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3001.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3002.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3020.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3021.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3022.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3023.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3024.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3025.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3026.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3027.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3028.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3029.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3030.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3031.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3032.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3033.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3034.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3035.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3037.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3038.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3039.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3040.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3041.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3042.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3043.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3044.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3045.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3046.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3047.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3048.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3049.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3050.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3051.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3052.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3053.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3054.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3055.jpg,0,p21,Camera 1
data/Camera 1/train/c0/2573.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2593.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2616.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2636.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2668.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2688.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2708.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2728.jpg,0,p19,Camera 1
data/Camera 1/train/c0/2959.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2979.jpg,0,p20,Camera 1
data/Camera 1/train/c0/2999.jpg,0,p20,Camera 1
data/Camera 1/train/c0/3057.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3058.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3059.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3060.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3061.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3062.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3063.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3064.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3065.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3066.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3067.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3068.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3069.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3083.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3084.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3085.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3086.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3087.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3088.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3090.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3091.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3092.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3093.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3094.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3095.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3096.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3097.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3098.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3099.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3100.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3101.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3102.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3103.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3108.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3109.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3110.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3111.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3112.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3119.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3120.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3121.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3122.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3123.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3130.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3131.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3132.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3133.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3134.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3135.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3265.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3266.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3268.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3269.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3270.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3271.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3272.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3273.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3274.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3275.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3276.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3277.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3278.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3279.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3280.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3281.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3282.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3283.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3284.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3285.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3286.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3288.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3289.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3290.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3291.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3292.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3293.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3294.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3295.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3296.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3297.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3298.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3299.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3300.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3301.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3302.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3303.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3304.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3308.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3309.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3311.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3312.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3313.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3314.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3315.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3316.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3317.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3318.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3319.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3320.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3321.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3322.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3323.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3324.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3325.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3326.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3327.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3328.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3329.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3331.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3332.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3333.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3334.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3335.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3336.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3337.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3338.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3507.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3508.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3509.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3510.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3511.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3512.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3513.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3514.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3515.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3056.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3089.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3118.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3267.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3287.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3310.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3330.jpg,0,p23,Camera 1
data/Camera 1/train/c0/3036.jpg,0,p21,Camera 1
data/Camera 1/train/c0/3516.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3517.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3518.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3519.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3520.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3521.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3522.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3523.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3524.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3525.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3526.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3527.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3528.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3529.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3530.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3531.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3532.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3533.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3534.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3535.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3537.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3538.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3539.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3540.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3541.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3542.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3543.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3544.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3545.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3546.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3547.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3548.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3549.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3550.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3551.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3552.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3553.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3554.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3563.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3567.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3568.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3569.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3570.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3571.jpg,0,p25,Camera 1
data/Camera 1/train/c0/3572.jpg,0,p25,Camera 1
data/Camera 1/train/c0/555.jpg,0,p2,Camera 1
data/Camera 1/train/c0/556.jpg,0,p2,Camera 1
data/Camera 1/train/c0/557.jpg,0,p2,Camera 1
data/Camera 1/train/c0/558.jpg,0,p2,Camera 1
